ID,tariff,stimulus,kwh_2009_08,kwh_2009_09,kwh_2009_10,kwh_2009_11,kwh_2009_12,kwh_2010_01,kwh_2010_02,kwh_2010_03,kwh_2010_04,kwh_2010_05,kwh_2010_06,kwh_2010_07,kwh_2010_08,kwh_2010_09,D_410_2,D_410_3,D_420_2.0,D_420_3.0,D_420_4.0,D_420_5.0,D_420_6.0,D_420_7.0,D_43111_2.0,D_43111_3.0,D_43111_4.0,D_43111_5.0,D_43111_6.0,D_405_2,D_43521_2.0,D_43521_3.0,D_43521_4.0,D_43521_5.0,D_43521_6.0,D_43521_7.0,D_470.1_1,D_470.2_1,D_470.3_1,D_470.4_1,D_470.5_1,D_470.6_1,D_4701.1_1,D_4701.2_1,D_4701.3_1,D_4701.4_1,D_4701.5_1,D_4701.6_1,D_4701.7_1,D_4701.8_1,D_470.7_1,D_5414_2,D_5414_3,D_5418_2,D_5418_3,D_5418_4,D_5418_5,D_5418_6
1388,E,E,97.55599999999994,122.2390000000004,150.0995,237.36249999999993,250.283,318.0465000000001,187.87949999999958,153.76199999999963,130.41900000000012,117.58999999999986,111.5550000000002,114.10200000000013,113.49000000000028,110.95050000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1425,E,E,512.7294999999996,522.8460000000007,561.9189999999999,625.1694999999997,853.8124999999992,650.4304999999998,506.17350000000084,503.6010000000009,503.0565000000003,534.7755000000002,468.92800000000005,445.6030000000002,523.6965000000004,514.4974999999998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1428,E,E,268.4379999999998,393.53700000000015,426.9180000000002,442.1079999999997,530.8635,461.9059999999996,365.02750000000015,377.53700000000055,345.7959999999998,360.39050000000054,311.1169999999999,346.22849999999977,334.40499999999975,451.8165000000003,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1440,E,E,229.5130000000002,173.90150000000037,165.72550000000044,173.3925000000004,164.62699999999973,166.27549999999985,139.88899999999978,141.79350000000045,135.61799999999977,159.36449999999996,185.80850000000012,184.35550000000026,173.45000000000053,168.45450000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1446,B,4,557.1464999999995,345.99800000000033,698.2660000000003,662.4205000000007,737.1940000000004,695.6834999999985,585.8844999999999,740.6450000000003,937.6325000000014,545.6879999999999,571.9179999999997,618.6435000000006,570.1415000000006,359.5885000000003,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1460,B,4,356.77599999999984,346.98649999999986,381.47449999999986,422.44500000000016,454.29550000000063,414.4255,346.912,361.11450000000053,329.8410000000003,354.7874999999997,287.9250000000004,307.3335000000003,338.28,291.6605,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1463,E,E,258.97299999999956,284.1099999999999,295.6344999999995,313.3304999999997,404.37949999999984,424.07750000000016,291.6204999999998,317.69749999999937,320.2749999999997,345.7590000000003,306.26599999999934,300.6040000000005,254.01650000000006,292.3785000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1466,E,E,340.3150000000004,352.2924999999998,359.2484999999994,393.9055000000003,463.5559999999997,467.65550000000053,360.80950000000036,360.73350000000033,293.6280000000001,321.92900000000003,321.0584999999991,304.14200000000017,322.9885,334.8754999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1492,E,E,70.99749999999989,74.06949999999988,82.91900000000037,104.7965000000003,170.0614999999996,201.3150000000004,187.92200000000003,135.65049999999968,74.64950000000002,71.81549999999997,71.8775000000002,72.17950000000023,78.31749999999997,81.1670000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1494,E,E,738.3014999999989,680.1845000000002,738.3809999999999,785.1390000000017,887.5670000000003,793.69,729.5520000000001,448.53649999999925,531.2404999999993,638.3070000000008,543.0959999999999,544.3875000000002,481.56900000000013,504.6004999999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1498,E,E,548.8465,517.8070000000001,552.6120000000003,578.9425000000008,622.0490000000004,617.8620000000005,562.9185000000001,546.1719999999995,494.4725,468.07499999999914,500.7514999999997,472.2964999999992,535.2869999999998,529.3100000000004,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1502,E,E,234.542,209.65849999999932,276.59849999999994,315.08550000000014,295.23299999999995,320.4670000000001,219.28649999999988,293.9600000000006,288.4430000000001,178.29050000000015,230.58500000000046,161.33899999999986,289.74700000000036,366.1324999999995,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1505,E,E,111.40500000000004,122.81199999999987,149.61550000000034,95.5189999999979,5.596499999999988,4.5229999999997945,37.737500000000146,111.88950000000014,97.00899999999996,81.71650000000005,117.76349999999987,150.71399999999994,105.18500000000036,119.50000000000048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1507,E,E,114.7905000000002,109.798,121.64650000000009,121.89699999999971,202.62249999999997,248.46499999999924,246.70250000000027,221.60399999999981,113.50449999999987,118.5005,111.65049999999987,118.36699999999972,116.79749999999996,120.9359999999997,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1517,E,E,225.29999999999993,224.43650000000005,266.1680000000003,264.81750000000017,330.9900000000001,361.07349999999985,301.525,319.4430000000001,274.21550000000013,288.5155000000001,304.15700000000044,329.5875000000001,322.9335000000008,319.8984999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1530,E,E,138.22699999999983,138.54699999999985,137.34650000000022,135.981,172.0009999999998,171.16100000000014,128.99449999999942,140.98750000000018,150.1005000000001,141.75100000000026,159.99300000000034,147.43850000000032,143.55650000000009,150.10349999999994,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1537,E,E,375.7869999999992,359.25149999999985,244.3974999999997,403.08800000000036,493.0724999999998,463.4784999999997,379.20349999999985,354.2369999999994,320.6545000000002,252.92950000000016,246.0885000000004,399.105999999999,307.85249999999945,244.5125000000004,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1539,E,E,627.7219999999983,502.1415000000002,402.01399999999984,294.6510000000005,386.83450000000033,503.67400000000083,322.5455000000001,356.10749999999985,303.7745000000004,442.51699999999937,566.7529999999996,543.9589999999997,538.8355000000005,529.5490000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1548,E,E,391.61649999999946,336.19200000000063,444.7045,509.84650000000005,596.3130000000003,653.784000000001,490.3604999999995,466.04850000000033,384.8575000000005,406.4644999999993,443.7605000000006,382.41250000000025,392.44350000000014,390.78400000000124,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1551,E,E,195.7209999999998,194.91350000000008,211.5794999999999,178.89999999999995,153.3505000000001,182.81700000000055,180.00750000000005,188.8624999999999,162.02149999999992,180.14699999999996,207.64899999999997,205.71950000000027,209.08150000000032,220.46850000000003,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1561,E,E,437.58550000000014,419.2390000000006,477.73799999999886,440.09150000000017,561.7905000000002,565.5779999999996,474.4990000000013,478.0440000000003,443.7644999999995,387.18950000000063,411.13750000000016,464.3429999999997,475.7539999999999,471.88999999999885,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1564,E,E,212.18850000000012,139.52349999999984,232.45399999999995,301.64749999999975,448.4305,349.1445000000004,330.76250000000107,440.5219999999998,355.1279999999997,318.10100000000017,180.5745000000002,291.2850000000005,317.0475000000002,239.57999999999961,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1567,E,E,385.2600000000008,356.93450000000007,392.4719999999997,468.9435000000003,514.6590000000003,318.68650000000036,259.5099999999997,283.1475000000001,299.67,300.2535000000004,307.05749999999983,330.8209999999993,354.0069999999997,397.4749999999997,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1573,E,E,516.1434999999989,502.43649999999934,512.3250000000008,472.4399999999994,540.8380000000002,536.6564999999998,439.9095000000004,387.789,454.5004999999999,450.0685000000008,339.29149999999976,395.96749999999855,435.3384999999992,407.92949999999934,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1575,E,E,290.1790000000001,326.29849999999993,383.6065000000004,329.2954999999988,480.8909999999999,432.4910000000008,320.5935000000003,265.1069999999998,268.7774999999993,261.39850000000064,333.7779999999996,302.6515000000003,349.9325000000002,315.8780000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1587,B,4,720.1259999999995,706.7975000000004,797.2244999999998,773.4269999999998,910.1725000000008,842.3325000000009,735.1984999999997,758.1514999999997,708.0404999999988,689.5459999999997,581.8250000000012,494.6079999999996,647.6850000000005,661.3525,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1592,E,E,280.11500000000007,258.69650000000024,324.7599999999996,311.9564999999996,404.6800000000002,359.91750000000013,295.42049999999983,312.7174999999993,316.04400000000004,319.90150000000017,362.9174999999997,387.7615000000003,370.2185000000005,295.23749999999967,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1596,B,4,297.1240000000003,269.218,319.5884999999998,312.24099999999964,403.4154999999996,443.16250000000014,326.07999999999987,362.3389999999997,365.7545000000002,346.4634999999999,272.0925000000002,298.7490000000003,287.2089999999992,326.1904999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1599,E,E,235.7400000000007,191.97650000000007,209.77399999999943,229.9205,257.0874999999998,249.5344999999998,229.51299999999983,252.66150000000005,239.36449999999994,185.9244999999994,155.4979999999996,177.8659999999997,181.2430000000002,170.65850000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1604,E,E,666.3199999999995,605.7309999999992,678.1010000000006,603.3510000000002,631.2825000000006,608.6814999999998,656.2149999999998,637.5379999999992,625.9079999999992,598.4965000000008,563.093499999999,558.1565000000007,489.10799999999927,557.9349999999988,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1607,E,E,20.006,15.88949999999998,16.34450000000003,12.9285,29.23999999999979,34.273500000000226,25.761499999999987,17.64850000000009,17.527499999999982,25.29449999999996,27.01850000000012,34.04350000000017,23.003500000000034,21.535000000000046,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1609,E,E,302.58949999999965,276.46549999999974,330.28550000000047,351.67450000000053,416.62400000000036,384.1534999999996,326.1209999999998,334.2515,293.42649999999963,286.8379999999997,263.65150000000006,267.5054999999998,264.36299999999983,266.319,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1624,E,E,336.11449999999945,332.5600000000002,396.9710000000003,395.9669999999997,458.2010000000003,445.9974999999994,350.7085,368.44200000000086,305.9174999999997,342.3375000000001,380.3890000000004,459.48950000000013,477.63750000000056,545.6165000000002,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1634,B,4,258.27500000000003,219.48650000000004,178.86749999999995,253.77349999999942,307.3549999999978,411.1559999999991,249.82899999999972,251.7779999999996,253.31399999999974,213.63849999999985,171.9915000000001,174.45949999999988,214.90049999999943,178.22249999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1635,E,E,223.6855,487.61450000000025,310.7945000000007,420.3015000000004,556.4920000000009,478.8895,335.2665,377.76299999999986,392.91850000000017,388.06550000000016,484.8954999999997,186.59650000000008,431.9850000000005,491.4134999999995,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1640,B,4,465.0724999999988,448.64450000000016,506.82399999999944,564.9259999999998,669.9980000000003,588.4919999999996,473.55699999999945,476.27799999999917,397.4164999999997,361.8229999999997,357.2355,394.5995000000004,355.59449999999964,426.8704999999997,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1650,E,E,364.64300000000054,324.49850000000043,355.4225,388.6400000000004,422.3320000000003,451.53400000000056,387.21750000000026,412.9825000000005,384.76149999999967,343.3799999999996,340.54950000000025,423.8595,340.6075000000006,339.53500000000037,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1657,E,E,79.52449999999924,222.26849999999985,321.00100000000026,372.49549999999925,339.023,453.70099999999917,393.63850000000025,405.74449999999916,251.69049999999984,269.02599999999956,195.44449999999983,93.19400000000005,150.70649999999966,238.24899999999985,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1660,E,E,611.6450000000009,581.0879999999995,599.0490000000002,705.0509999999996,804.2185000000002,782.0550000000003,729.7960000000011,751.8454999999999,644.4879999999996,637.4185000000003,606.8734999999988,622.3940000000006,656.2714999999997,633.5909999999994,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1661,E,E,870.5664999999996,963.1380000000006,1057.7200000000003,1621.6829999999975,1982.6835000000005,1918.1735000000033,1421.0385000000022,1391.8499999999995,736.0945000000007,692.9974999999997,461.9070000000002,574.9505000000007,583.9519999999985,497.892,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1664,E,E,162.3534999999996,190.11450000000042,225.4625000000007,260.27500000000043,237.31149999999946,309.2499999999994,219.49649999999963,252.83450000000076,152.7785000000001,205.65199999999984,140.1444999999998,173.53300000000004,195.86650000000014,260.37899999999945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1665,E,E,322.0849999999995,329.2595000000004,395.1195000000003,395.04449999999963,495.72499999999945,437.6919999999997,367.8040000000007,385.1995000000005,355.72100000000114,342.2195000000005,293.68200000000013,255.65649999999889,342.0249999999998,336.55650000000014,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1666,E,E,288.80249999999967,289.79050000000007,336.13450000000006,353.1799999999997,423.6825000000003,401.74349999999987,323.9339999999995,350.37300000000056,252.62450000000004,262.40199999999965,247.01599999999988,255.00649999999985,272.77849999999967,285.50449999999955,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1667,E,E,174.45049999999995,193.0279999999995,224.56899999999905,272.035,269.1079999999985,248.43399999999988,252.5364999999993,283.8575000000002,205.94450000000055,190.18100000000007,176.4549999999996,171.8764999999997,167.12050000000087,162.7264999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1670,E,E,343.3375000000004,357.9629999999998,368.86600000000055,364.1419999999998,479.4690000000004,461.58,397.2545000000002,389.3695,443.6274999999997,405.61599999999993,418.89250000000084,443.17599999999965,421.99300000000005,418.04299999999876,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1673,E,E,404.1749999999994,358.81900000000013,334.0949999999995,354.99999999999983,415.241,452.1675000000001,298.19699999999995,349.86300000000017,341.09100000000075,350.1400000000002,361.0864999999991,359.50000000000006,356.59500000000014,312.4589999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1675,E,E,276.4645000000001,318.2359999999995,310.6855000000001,316.29700000000014,390.7054999999997,392.5449999999997,248.24250000000006,282.31750000000017,247.16300000000007,266.5450000000006,453.2514999999997,473.4895,385.8800000000003,458.38599999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
